trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
863,False,"{'a': 0.4, 'e': 0.9083394211194544}",20,0,-57.97884365204844,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
864,False,"{'a': 0.4, 'e': 0.9081301906949609}",20,0,-76.15582041015945,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
865,False,"{'a': 0.4, 'e': 0.9079207332379244}",25,0,-239.75418897281807,"{0: 10, 1: 3, 2: 8, 3: 0, 4: 4}",0
866,False,"{'a': 0.4, 'e': 0.9077110488007095}",20,0,-68.37602485076977,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
867,False,"{'a': 0.4, 'e': 0.907501137435737}",25,7,-77.66217004255017,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 0}",1
868,False,"{'a': 0.4, 'e': 0.9072909991954848}",20,0,-62.47391606244439,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
869,False,"{'a': 0.4, 'e': 0.9070806341324876}",20,0,-80.84331265255025,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
870,False,"{'a': 0.4, 'e': 0.9068700422993367}",20,0,-56.60406573003836,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
871,False,"{'a': 0.4, 'e': 0.9066592237486798}",30,19,-5.5628052755889446,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.4, 'e': 0.9064481785332217}",20,0,-85.24341951361113,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
873,False,"{'a': 0.4, 'e': 0.9062369067057237}",20,0,-59.02022689581211,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
874,False,"{'a': 0.4, 'e': 0.9060254083190037}",25,0,-61.121123828274186,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
875,False,"{'a': 0.4, 'e': 0.9058136834259364}",30,5,-58.04398363163814,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
876,False,"{'a': 0.4, 'e': 0.9056017320794529}",25,0,-66.22592289816176,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
877,False,"{'a': 0.4, 'e': 0.9053895543325412}",30,0,-170.58386022702825,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 4}",0
878,False,"{'a': 0.4, 'e': 0.9051771502382456}",20,2,-64.29590295231412,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
879,False,"{'a': 0.4, 'e': 0.9049645198496671}",25,11,-52.77632399834148,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
880,False,"{'a': 0.4, 'e': 0.9047516632199635}",25,0,-79.05311888011289,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
881,False,"{'a': 0.4, 'e': 0.9045385804023486}",20,0,-61.88015872723573,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
882,False,"{'a': 0.4, 'e': 0.9043252714500934}",20,0,-153.47122282759776,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
883,False,"{'a': 0.4, 'e': 0.9041117364165251}",25,0,-98.11169732790664,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
884,False,"{'a': 0.4, 'e': 0.9038979753550274}",20,16,5.222653260408249,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.4, 'e': 0.9036839883190404}",20,0,-20.538314933871252,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
886,False,"{'a': 0.4, 'e': 0.9034697753620612}",25,11,-15.219533711041823,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.4, 'e': 0.9032553365376428}",20,0,-126.05271210132915,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
888,False,"{'a': 0.4, 'e': 0.903040671899395}",20,0,-97.42254760576574,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
889,False,"{'a': 0.4, 'e': 0.9028257815009839}",20,0,-94.04585752366049,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
890,False,"{'a': 0.4, 'e': 0.9026106653961321}",20,0,-199.40395357736986,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
891,False,"{'a': 0.4, 'e': 0.9023953236386187}",25,0,-106.20468796103572,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
892,False,"{'a': 0.4, 'e': 0.9021797562822791}",25,0,-25.185476620321545,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
893,False,"{'a': 0.4, 'e': 0.9019639633810052}",20,0,-43.38192607248382,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
894,False,"{'a': 0.4, 'e': 0.901747944988745}",25,0,-107.85559482204368,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
895,False,"{'a': 0.4, 'e': 0.9015317011595033}",20,0,-85.47409075029043,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
896,False,"{'a': 0.4, 'e': 0.901315231947341}",25,0,-59.28531244698773,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
897,False,"{'a': 0.4, 'e': 0.9010985374063755}",25,0,-179.15432168516588,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
898,False,"{'a': 0.4, 'e': 0.9008816175907802}",20,0,-97.98282828742057,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
899,False,"{'a': 0.4, 'e': 0.9006644725547853}",35,0,-171.72343480570143,"{0: 22, 1: 3, 2: 6, 3: 2, 4: 2}",0
900,False,"{'a': 0.4, 'e': 0.9004471023526769}",30,0,-201.61830583226174,"{0: 14, 1: 6, 2: 7, 3: 0, 4: 3}",0
901,False,"{'a': 0.4, 'e': 0.9002295070387977}",20,0,-22.482807544072955,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
902,False,"{'a': 0.4, 'e': 0.9000116866675463}",25,0,-171.4218806889868,"{0: 12, 1: 5, 2: 4, 3: 2, 4: 2}",0
903,False,"{'a': 0.4, 'e': 0.8997936412933779}",20,0,-16.75920217980013,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
904,False,"{'a': 0.4, 'e': 0.899575370970804}",20,0,-80.13866407764334,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
905,False,"{'a': 0.4, 'e': 0.8993568757543919}",20,0,-62.45110993730058,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
906,False,"{'a': 0.4, 'e': 0.8991381556987657}",20,0,-187.83491292085375,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
907,False,"{'a': 0.4, 'e': 0.8989192108586052}",20,0,-100.69252582591604,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
908,False,"{'a': 0.4, 'e': 0.8987000412886466}",25,7,-60.38380771085959,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
909,False,"{'a': 0.4, 'e': 0.8984806470436824}",25,0,-111.25380270625216,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
910,False,"{'a': 0.4, 'e': 0.8982610281785611}",30,0,-94.42508948093831,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
911,False,"{'a': 0.4, 'e': 0.8980411847481875}",20,0,-141.80371727309387,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
912,False,"{'a': 0.4, 'e': 0.8978211168075223}",20,0,-169.5897483301181,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
913,False,"{'a': 0.4, 'e': 0.8976008244115826}",20,0,-12.28691881183574,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
914,False,"{'a': 0.4, 'e': 0.8973803076154415}",20,12,1.2394552928094238,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.4, 'e': 0.8971595664742282}",25,0,-65.49221147669438,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
916,False,"{'a': 0.4, 'e': 0.896938601043128}",25,1,-68.1987482929476,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 1}",1
917,False,"{'a': 0.4, 'e': 0.896717411377382}",30,0,-60.22474923077527,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
918,False,"{'a': 0.4, 'e': 0.8964959975322879}",25,0,-58.50002078316115,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
919,False,"{'a': 0.4, 'e': 0.8962743595631992}",35,0,-140.40194101112493,"{0: 23, 1: 2, 2: 7, 3: 2, 4: 1}",0
920,False,"{'a': 0.4, 'e': 0.8960524975255253}",20,0,-77.55522385791373,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
921,False,"{'a': 0.4, 'e': 0.8958304114747315}",20,0,12.052122013566567,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
922,False,"{'a': 0.4, 'e': 0.8956081014663396}",25,0,-162.16930026291448,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
923,False,"{'a': 0.4, 'e': 0.895385567555927}",25,4,-109.89774907847294,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 1}",1
924,False,"{'a': 0.4, 'e': 0.8951628097991272}",25,0,-212.5806134598708,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
925,False,"{'a': 0.4, 'e': 0.8949398282516295}",35,12,-112.99961964994917,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 2}",1
926,False,"{'a': 0.4, 'e': 0.8947166229691795}",20,0,-86.62997740181133,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
927,False,"{'a': 0.4, 'e': 0.8944931940075784}",30,8,-185.9265251175944,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 3}",1
928,False,"{'a': 0.4, 'e': 0.8942695414226836}",20,9,-100.81552364275686,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 2}",1
929,False,"{'a': 0.4, 'e': 0.8940456652704079}",30,0,-113.83085224433063,"{0: 18, 1: 2, 2: 8, 3: 2, 4: 0}",0
930,False,"{'a': 0.4, 'e': 0.8938215656067205}",25,0,-55.48197695791301,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
931,False,"{'a': 0.4, 'e': 0.8935972424876465}",25,0,-98.43779754476056,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
932,False,"{'a': 0.4, 'e': 0.8933726959692665}",25,0,-153.90159429988736,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
933,False,"{'a': 0.4, 'e': 0.8931479261077172}",25,0,-98.74460283131162,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
934,False,"{'a': 0.4, 'e': 0.8929229329591909}",25,0,-149.43951180612947,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
935,False,"{'a': 0.4, 'e': 0.8926977165799361}",30,16,-111.73288729362044,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 2}",1
936,False,"{'a': 0.4, 'e': 0.8924722770262568}",30,0,-202.01812670513345,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
937,False,"{'a': 0.4, 'e': 0.8922466143545129}",25,0,-158.80741942684068,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
938,False,"{'a': 0.4, 'e': 0.89202072862112}",20,14,7.564537653919787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.4, 'e': 0.8917946198825496}",25,15,-18.22587686892225,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
940,False,"{'a': 0.4, 'e': 0.8915682881953289}",25,2,-116.5335660174621,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 2}",1
941,False,"{'a': 0.4, 'e': 0.8913417336160409}",20,0,-228.72747042030556,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
942,False,"{'a': 0.4, 'e': 0.891114956201324}",25,0,-114.10353755125874,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
943,False,"{'a': 0.4, 'e': 0.8908879560078726}",25,0,-150.41338205967165,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
944,False,"{'a': 0.4, 'e': 0.890660733092437}",20,0,-78.3048078584956,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
945,False,"{'a': 0.4, 'e': 0.8904332875118228}",20,8,-88.83278069836668,"{0: 5, 1: 0, 2: 6, 3: 0, 4: 1}",1
946,False,"{'a': 0.4, 'e': 0.8902056193228912}",20,0,-62.7625769855358,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
947,False,"{'a': 0.4, 'e': 0.8899777285825595}",25,0,-157.27835571406737,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
948,False,"{'a': 0.4, 'e': 0.8897496153478003}",25,0,-110.04034686018191,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
949,False,"{'a': 0.4, 'e': 0.8895212796756419}",20,0,-5.72311975721631,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
950,False,"{'a': 0.4, 'e': 0.8892927216231682}",25,0,-126.23644460725961,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
951,False,"{'a': 0.4, 'e': 0.8890639412475188}",20,0,-51.3500486289672,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
952,False,"{'a': 0.4, 'e': 0.8888349386058886}",30,8,-60.316169398036706,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 0}",1
953,False,"{'a': 0.4, 'e': 0.8886057137555283}",25,0,-114.01582745279023,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
954,False,"{'a': 0.4, 'e': 0.8883762667537444}",30,16,-3.54649580603256,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
955,False,"{'a': 0.4, 'e': 0.8881465976578983}",20,0,-160.1152761018874,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
956,False,"{'a': 0.4, 'e': 0.8879167065254074}",20,13,-37.78608504982225,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
957,False,"{'a': 0.4, 'e': 0.8876865934137446}",20,0,-69.7254198332918,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
958,False,"{'a': 0.4, 'e': 0.8874562583804381}",20,0,-124.28370058128027,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
959,False,"{'a': 0.4, 'e': 0.8872257014830714}",20,0,-25.825710057935698,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
960,False,"{'a': 0.4, 'e': 0.8869949227792842}",25,0,-174.87633323917288,"{0: 10, 1: 4, 2: 9, 3: 0, 4: 2}",0
961,False,"{'a': 0.4, 'e': 0.8867639223267708}",30,9,-95.0567733693585,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 1}",1
962,False,"{'a': 0.4, 'e': 0.8865327001832815}",25,3,-66.78632641167604,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
963,False,"{'a': 0.4, 'e': 0.8863012564066217}",20,0,-63.92204756940581,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
964,False,"{'a': 0.4, 'e': 0.8860695910546524}",30,10,-36.957095496583925,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",1
965,False,"{'a': 0.4, 'e': 0.8858377041852901}",25,0,-99.75737549829627,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
966,False,"{'a': 0.4, 'e': 0.8856055958565062}",20,0,-16.484667876630954,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
967,False,"{'a': 0.4, 'e': 0.885373266126328}",30,0,-94.86630937175889,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
968,False,"{'a': 0.4, 'e': 0.8851407150528379}",20,0,-5.211073638299084,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
969,False,"{'a': 0.4, 'e': 0.8849079426941736}",30,0,-148.3082968745001,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
970,False,"{'a': 0.4, 'e': 0.8846749491085283}",25,0,-61.90627038683779,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
971,False,"{'a': 0.4, 'e': 0.8844417343541503}",25,0,-134.95284759672046,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
972,False,"{'a': 0.4, 'e': 0.8842082984893433}",25,0,-238.21326997399296,"{0: 12, 1: 3, 2: 4, 3: 2, 4: 4}",0
973,False,"{'a': 0.4, 'e': 0.8839746415724663}",25,0,-105.55387621781588,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
974,False,"{'a': 0.4, 'e': 0.8837407636619335}",20,0,-245.47702926018903,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 5}",0
975,False,"{'a': 0.4, 'e': 0.8835066648162144}",20,3,-112.597360012996,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 2}",1
976,False,"{'a': 0.4, 'e': 0.8832723450938338}",20,0,-122.72598029281723,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
977,False,"{'a': 0.4, 'e': 0.8830378045533713}",20,0,-87.89029178785508,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
978,False,"{'a': 0.4, 'e': 0.8828030432534625}",25,0,-189.77731503706784,"{0: 11, 1: 1, 2: 10, 3: 1, 4: 2}",0
979,False,"{'a': 0.4, 'e': 0.8825680612527973}",25,0,-103.4143609810034,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
980,False,"{'a': 0.4, 'e': 0.8823328586101216}",20,0,-139.34672429346966,"{0: 9, 1: 7, 2: 1, 3: 1, 4: 2}",0
981,False,"{'a': 0.4, 'e': 0.8820974353842356}",25,0,-213.28922625475207,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 5}",0
982,False,"{'a': 0.4, 'e': 0.8818617916339955}",30,0,-314.83585953988825,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 7}",0
983,False,"{'a': 0.4, 'e': 0.881625927418312}",30,0,-262.8788628796375,"{0: 13, 1: 4, 2: 8, 3: 1, 4: 4}",0
984,False,"{'a': 0.4, 'e': 0.8813898427961513}",30,0,-83.54568404264943,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
985,False,"{'a': 0.4, 'e': 0.8811535378265344}",20,0,-84.38893425695849,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
986,False,"{'a': 0.4, 'e': 0.8809170125685377}",30,0,-61.385000338238434,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
987,False,"{'a': 0.4, 'e': 0.8806802670812924}",30,0,-118.22554749237759,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
988,False,"{'a': 0.4, 'e': 0.880443301423985}",20,0,-116.62671991787127,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
989,False,"{'a': 0.4, 'e': 0.8802061156558567}",20,8,-80.42352459317806,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 1}",1
990,False,"{'a': 0.4, 'e': 0.8799687098362042}",35,10,-57.04080779169455,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
991,False,"{'a': 0.4, 'e': 0.8797310840243788}",20,0,-34.718076243355604,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
992,False,"{'a': 0.4, 'e': 0.879493238279787}",25,4,-76.48143669110543,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 1}",1
993,False,"{'a': 0.4, 'e': 0.8792551726618901}",25,15,-7.883166221927144,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.4, 'e': 0.8790168872302047}",25,0,-122.026043872798,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
995,False,"{'a': 0.4, 'e': 0.878778382044302}",30,0,-153.542492932538,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
996,False,"{'a': 0.4, 'e': 0.8785396571638084}",30,0,-114.1883438767267,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
997,False,"{'a': 0.4, 'e': 0.8783007126484051}",30,0,-227.11073019981362,"{0: 14, 1: 3, 2: 9, 3: 1, 4: 3}",0
998,False,"{'a': 0.4, 'e': 0.8780615485578283}",20,0,-8.789774187503763,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
999,False,"{'a': 0.4, 'e': 0.8778221649518688}",25,6,-89.88362919784379,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
1000,False,"{'a': 0.4, 'e': 0.8775825618903728}",35,19,-37.47765108395562,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
1001,False,"{'a': 0.4, 'e': 0.8773427394332407}",20,12,-38.22698174776616,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1002,False,"{'a': 0.4, 'e': 0.8771026976404284}",20,0,-56.034003091093496,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1003,False,"{'a': 0.4, 'e': 0.8768624365719462}",25,0,-104.86197711900836,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
1004,False,"{'a': 0.4, 'e': 0.8766219562878595}",25,0,-190.03424085672577,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
1005,False,"{'a': 0.4, 'e': 0.8763812568482883}",20,0,-53.43237356809409,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",1
1006,False,"{'a': 0.4, 'e': 0.8761403383134074}",25,2,-63.79352583644102,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
1007,False,"{'a': 0.4, 'e': 0.8758992007434465}",25,0,-102.79305832508109,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
1008,False,"{'a': 0.4, 'e': 0.87565784419869}",25,0,-39.000589807376564,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1009,False,"{'a': 0.4, 'e': 0.875416268739477}",25,0,-7.687474851242306,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1010,False,"{'a': 0.4, 'e': 0.8751744744262013}",25,0,-96.2214648972215,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
1011,False,"{'a': 0.4, 'e': 0.8749324613193117}",30,0,-86.09457950556192,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
1012,False,"{'a': 0.4, 'e': 0.8746902294793112}",20,0,-38.650755078506776,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1013,False,"{'a': 0.4, 'e': 0.8744477789667578}",25,0,-52.742949530073,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
1014,False,"{'a': 0.4, 'e': 0.8742051098422645}",25,0,-125.7601614862488,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1015,False,"{'a': 0.4, 'e': 0.8739622221664981}",20,0,-68.34052178301573,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
1016,False,"{'a': 0.4, 'e': 0.8737191160001807}",20,0,-84.15746228166365,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1017,False,"{'a': 0.4, 'e': 0.8734757914040889}",20,0,-83.10296900823694,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1018,False,"{'a': 0.4, 'e': 0.8732322484390538}",25,0,-78.14738534635076,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
1019,False,"{'a': 0.4, 'e': 0.8729884871659611}",20,15,1.3087210170608563,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.4, 'e': 0.8727445076457513}",25,9,-41.50704077364,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
1021,False,"{'a': 0.4, 'e': 0.872500309939419}",25,13,-87.62246596617527,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 2}",1
1022,False,"{'a': 0.4, 'e': 0.8722558941080137}",20,0,-54.1249589061347,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
1023,False,"{'a': 0.4, 'e': 0.8720112602126395}",25,0,-108.0804193708171,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
1024,False,"{'a': 0.4, 'e': 0.8717664083144548}",20,2,-118.31876094447324,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 2}",1
1025,False,"{'a': 0.4, 'e': 0.8715213384746726}",25,17,4.424207477247695,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.4, 'e': 0.8712760507545603}",20,0,-22.950937620904455,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1027,False,"{'a': 0.4, 'e': 0.8710305452154399}",20,0,-145.2747708061582,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
1028,False,"{'a': 0.4, 'e': 0.8707848219186876}",25,0,-134.9522708351364,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
1029,False,"{'a': 0.4, 'e': 0.8705388809257344}",35,0,-55.241111058233024,"{0: 27, 1: 1, 2: 6, 3: 1, 4: 0}",0
1030,False,"{'a': 0.4, 'e': 0.8702927222980654}",30,0,-148.16452260957703,"{0: 18, 1: 5, 2: 3, 3: 2, 4: 2}",0
1031,False,"{'a': 0.4, 'e': 0.8700463460972205}",25,0,-120.05600372805782,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
1032,False,"{'a': 0.4, 'e': 0.8697997523847936}",30,17,-85.69104545143246,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
1033,False,"{'a': 0.4, 'e': 0.8695529412224331}",30,0,-98.11907629216424,"{0: 18, 1: 6, 2: 5, 3: 0, 4: 1}",0
1034,False,"{'a': 0.4, 'e': 0.8693059126718419}",20,7,-15.51115426659563,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1035,False,"{'a': 0.4, 'e': 0.869058666794777}",20,0,-105.48426357716059,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
1036,False,"{'a': 0.4, 'e': 0.8688112036530499}",20,6,-57.91186410415049,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1037,False,"{'a': 0.4, 'e': 0.8685635233085264}",35,4,-130.6796036581115,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 2}",1
1038,False,"{'a': 0.4, 'e': 0.8683156258231266}",20,0,-107.65215076396512,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
1039,False,"{'a': 0.4, 'e': 0.868067511258825}",25,7,-87.12653093368849,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
1040,False,"{'a': 0.4, 'e': 0.8678191796776499}",20,0,-59.972960678613,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
1041,False,"{'a': 0.4, 'e': 0.8675706311416845}",20,0,-17.003540759473843,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1042,False,"{'a': 0.4, 'e': 0.8673218657130658}",25,0,-140.75632715192611,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
1043,False,"{'a': 0.4, 'e': 0.8670728834539853}",25,0,-37.00408990935748,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1044,False,"{'a': 0.4, 'e': 0.8668236844266883}",20,1,-85.43477058581351,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
1045,False,"{'a': 0.4, 'e': 0.8665742686934749}",20,0,-62.011235146388934,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
